timestamp,小时,星期,是否周末,是否节假日,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss,宝安供电局,大鹏供电局,福田供电局,光明供电局,龙岗供电局,龙华供电局,罗湖供电局,南山供电局,坪山供电局,深汕特别合作区供电局,盐田供电局,总计,时间段清单,全社会用电总计,　A、全行业用电合计,　　第一产业,　　第二产业,　　第三产业,　B、城乡居民生活用电合计,　　城镇居民,　　乡村居民,　全行业用电分类,　　一、农、林、牧、渔业,　　　   1.农业,　　　   2.林业,　　　   3.畜牧业,　　　   4.渔业,　　　   5.农、林、牧、渔专业及辅助性活动,　　　　     其中：排灌,　　二、工业,　　　（一）采矿业,　　　　    1.煤炭开采和洗选业,　　　　    2.石油和天然气开采业,　　　　    3.黑色金属矿采选业,　　　　    4.有色金属矿采选业,　　　　    5.非金属矿采选业,　　　　    6.其他采矿业,　　　（二）制造业,　　　　    1.农副食品加工业,　　　　    2.食品制造业,　　　　    3.酒、饮料及精制茶制造业,　　　　    4.烟草制品业,　　　　    5.纺织业,　　　　    6.纺织服装、服饰业,　　　　    7.皮革、毛皮、羽毛及其制品和制鞋业,　　　　    8.木材加工和木、竹、藤、棕、草制品业,　　　　    9.家具制造业,　　　　    10.造纸和纸制品业,　　　　    11.印刷和记录媒介复制业,　　　　    12.文教、工美、体育和娱乐用品制造业,　　　　　       其中：体育用品制造,　　　　    13.石油、煤炭及其他燃料加工业,　　　　　       其中：煤化工,　　　　    14.化学原料和化学制品制造业,　　　　　       其中：氯碱,　　　　　       电石,　　　　　       黄磷,　　　　　       其中：肥料制造,　　　　    15.医药制造业,　　　　　       其中：中成药生产,　　　　　       生物药品制品制造,　　　　    16.化学纤维制造业,　　　　    17.橡胶和塑料制品业,　　　　　       其中：橡胶制品业,　　　　　       塑料制品业,　　　　    18.非金属矿物制品业,　　　　　       其中：水泥制造,　　　　　       玻璃制造,　　　　　       陶瓷制品制造,　　　　　       其中：碳化硅,　　　　    19.黑色金属冶炼和压延加工业,　　　　　       其中：钢铁,　　　　　       铁合金冶炼,　　　　    20.有色金属冶炼和压延加工业,　　　　　       其中：铝冶炼,　　　　　       铅锌冶炼,　　　　　       稀有稀土金属冶炼,　　　　    21.金属制品业,　　　　　       其中：结构性金属制品制造,　　　　    22.通用设备制造业,　　　　　       其中：风能原动设备制造,　　　　    23.专用设备制造业,　　　　　       其中：医疗仪器设备及器械制造,　　　　    24.汽车制造业,　　　　　       其中：新能源车整车制造,　　　　    25.铁路.船舶.航空航天和其他运输设备制造业,　　　　　       其中：铁路运输设备制造,　　　　　       城市轨道交通设备制造,　　　　　       航空、航天器及设备制造,　　　　    26.电气机械和器材制造业,　　　　　       其中：光伏设备及元器件制造,　　　　    27.计算机、通信和其他电子设备制造业,　　　　　       其中：计算机制造,　　　　　       通信设备制造,　　　　    28.仪器仪表制造业,　　　　    29.其他制造业,　　　　    30.废弃资源综合利用业,　　　　    31.金属制品、机械和设备修理业,　　　（三）电力、热力、燃气及水生产和供应业,　　　　    1.电力、热力生产和供应业,　　　　    2.燃气生产和供应业,　　　　    3.水的生产和供应业,　　三、建筑业,　　　   1.房屋建筑业,　　　   2.土木工程建筑业,　　　   3.建筑安装业,　　　   4.建筑装饰、装修和其他建筑业,　　四、交通运输、仓储和邮政业,　　　   1.铁路运输业,　　　　     其中：电气化铁路,　　　   2.道路运输业,　　　　     其中：城市公共交通运输,　　　   3.水上运输业,　　　　     其中：港口岸电,　　　   4.航空运输业,　　　   5.管道运输业,　　　   6.多式联运和运输代理业,　　　   7.装卸搬运和仓储业,　　　   8.邮政业,　　五、信息传输、软件和信息技术服务业,　　　   1.电信、广播电视和卫星传输服务,　　　   2.互联网和相关服务,　　　　   其中：互联网数据服务,　　　   3.软件和信息技术服务业,　　六、批发和零售业,　　　   其中：充换电服务业,　　七、住宿和餐饮业,　　八、金融业,　　　九、房地产业,　　　十、租赁和商务服务业,　　　　   其中：租赁业,　　　十一、公共服务及管理组织,　　　　   1.科学研究和技术服务业,　　　　　      其中:地质勘查,　　　　　     其中：科技推广和应用服务业,　　　　   2.水利、环境和公共设施管理业,　　　　　     其中：水利管理业,　　　　　     其中：公共照明,　　　　   3.居民服务、修理和其他服务业,　　　　   4.教育、文化、体育和娱乐业,　　　　　     其中：教育,　　　　   5.卫生和社会工作,　　　　   6.公共管理和社会组织、国际组织
2023-01-24 21:00:00,21,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-24 22:00:00,22,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-24 23:00:00,23,1,0,1,11.3,764,769.9,0.7,39,从东北方吹来的风,5,,12,,云量发展情况没有进行观测或无法观测。 ,,,11.3,18.9,,,2500或更高，或无云。,,,25,-2.4,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 00:00:00,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19208399.82,2402491.13,12626514.6,16114707.99,19159171.74,14053773.68,6311017.883,15423348.076,6631709.75,1227356.33,1956719.61,115115210.609,,115283210.609,92956873.655,94136.57,40447746.81,52414990.275,22326336.954,22326054.014,282.94,92956873.655,114960.11,60241.6,4500.31,18097.7,11296.96,20823.54,2793.69,38437915.99,12385,48,2179.32,"""null""",140,2815.87,7201.81,32837155.07,160194.6,131860.6,8846,9534.5,18836.83,219875.72,241369.88,56701.44,220749.44,188351.88,179234.47,264907.47,14856.02,1788.2,"""null""",173128.34,18.96,"""null""","""null""",5807.4,570026.73,55087.44,161123.8,9708.31,1223681.75,46310.96,1130225.26,1056363.09,17638.51,234283.99,3678.51,"""null""",22336.61,19325,0.81,22912.59,100,"""null""","""null""",1270305.66,53520.36,813750.59,"""null""",631617.56,124192.56,956953.07,653846.5,762244.46,280.8,"""null""","""null""",6667471.14,14083.2,15109270.79,8126.8,3513865.7,114739.65,1619635.01,100548.34,10210.35,5588375.92,3338472.99,486458.75,1763444.18,2020041.17,774755.32,611912.45,274506.97,270630.67,9813282.37,3582630.21,1789119.94,4967303.03,4210318.58,6681,3240,693433.03,1135.03,8092.18,530092.77,23915.12,6093150.15,2595440.88,2978262.03,2049190.41,519447.24,5884644.046,1288744.29,2166760.02,1162673.75,6100929.56,9098067.8,1175184.72,12064448.689,627064.52,5347.58,64093.97,3141772.481,457941.18,1579980.211,1808882.768,2407973.1,1973482.27,2153918.04,1924837.78
2023-01-25 01:00:00,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 02:00:00,2,2,0,1,9.8,763.9,769.7,-0.1,41,从东北偏北方向吹来的风,4,,11,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,9.8,17.1,,,2500或更高，或无云。,,,25,-3.1,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 03:00:00,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 04:00:00,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 05:00:00,5,2,0,1,8.7,763.1,769,-0.8,44,从东北偏北方向吹来的风,4,,11,,云量发展情况没有进行观测或无法观测。 ,,,8.7,16.5,,,2500或更高，或无云。,,,26,-3.1,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 06:00:00,6,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 07:00:00,7,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 08:00:00,8,2,0,1,8.3,763.9,769.9,0.8,44,从东北偏北方向吹来的风,4,,11,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.2,16.5,,,2500或更高，或无云。,,,29,-3.2,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 09:00:00,9,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 10:00:00,10,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 11:00:00,11,2,0,1,9.9,763.7,769.6,-0.2,47,从东北偏北方向吹来的风,2,,11,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.2,,,,2500或更高，或无云。,,,30,-1.1,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 12:00:00,12,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 13:00:00,13,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 14:00:00,14,2,0,1,13.8,760.6,766.4,-3.1,42,从东南偏东方向吹来的风,1,,10,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.2,16.2,,,2500或更高，或无云。,,,30,1.1,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 15:00:00,15,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 16:00:00,16,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 17:00:00,17,2,0,1,14.6,759.6,765.4,-1,44,从东北偏东方向吹来的风,1,,9,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.2,15.4,,,2500或更高，或无云。,,,30,2.4,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 18:00:00,18,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 19:00:00,19,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 20:00:00,20,2,0,1,12.7,760.1,766,0.5,52,从东北方吹来的风,1,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.2,15.4,,,2500或更高，或无云。,,,30,3.1,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 21:00:00,21,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 22:00:00,22,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 23:00:00,23,2,0,1,11.1,760.4,766.3,0.3,65,从东北偏北方向吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,,,8.2,15.4,,,2500或更高，或无云。,,,30,4.7,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 00:00:00,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20588272.8,2330972.83,12990297.78,16356225.24,20215651.4,14776296.45,6514149.012,15800374.022,6832196.89,1234122.04,1938761.91,119577320.374,,119759720.374,96140455.903,90312.69,42349740.33,53700402.883,23619264.471,23618947.191,317.28,96140455.903,112098.76,55773.15,4436.65,19176.34,10926.55,21786.07,2655.78,40326365.89,10817.79,54,2242.31,"""null""",105,2656.08,5760.4,34698728.45,192231.39,150548.19,9618.79,9050.2,18053.85,239953.65,250538.68,65393.42,230182.67,204544.25,203760.15,282639.28,13984.18,2269.4,"""null""",184219.13,32.65,"""null""","""null""",7461.2,561591.13,57061.93,164424.8,12100.43,1310168.32,45815.34,1214958.45,1042382.88,17388.47,248553.81,3486,"""null""",23090.51,20097.32,4.39,24538.4,110,"""null""","""null""",1353212.14,55090.86,983381.41,"""null""",657937.86,128001.6,1049431.71,712753,735321.71,318,"""null""","""null""",6865854.81,15365.6,16101901.48,13634,3720770.29,126113.25,1701700.66,96336.03,10662.67,5616819.65,3333874.44,470349.55,1812595.66,2034037.11,790373.5,606975.5,275393.15,268045.06,10254821.83,3766788.2,1871350.2,5224287.23,4455206.97,7071.4,3360,680153.67,1131.39,8404.63,542665.86,24319.45,6136851.49,2609810.62,2992593.35,2056133.07,534447.52,6296974.33,1433468.64,2193775.96,1189680.51,6328976.96,9158201.41,1121450.72,12108671.653,637525.89,5507.24,66311.6,3174637.797,471744.15,1596595.337,1844382.436,2413513,1974116.64,2122608.22,1916004.31
2023-01-26 01:00:00,1,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 02:00:00,2,3,0,1,10.7,760.1,766,-0.3,63,从东北偏北方向吹来的风,2,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.2,15.4,,,2500或更高，或无云。,,,30,3.9,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 03:00:00,3,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 04:00:00,4,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 05:00:00,5,3,0,1,9.9,759.4,765.3,-0.7,65,从东北偏北方向吹来的风,2,,5,,云量发展情况没有进行观测或无法观测。 ,,,8.2,15.4,,,2500或更高，或无云。,,,30,3.6,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 06:00:00,6,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 07:00:00,7,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 08:00:00,8,3,0,1,11.3,759.9,765.7,0.5,60,从北方吹来的风,1,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.3,15.4,,,2500或更高，或无云。,,,30,3.8,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 09:00:00,9,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 10:00:00,10,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 11:00:00,11,3,0,1,15.3,760,765.8,0.1,58,从东北方吹来的风,1,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,9.6,15.4,,,2500或更高，或无云。,,,30,7,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 12:00:00,12,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 13:00:00,13,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 14:00:00,14,3,0,1,18.6,757.4,763.2,,57,从东北方吹来的风,2,,5,, ,,,9.6,18.6,,,,,,30,9.9,无降水,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 15:00:00,15,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 16:00:00,16,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 17:00:00,17,3,0,1,18.6,757.5,763.3,0.1,58,从东北偏北方向吹来的风,1,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,9.6,19.4,,,2500或更高，或无云。,,,30,10.1,无降水,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 18:00:00,18,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 19:00:00,19,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
